流域面积,相对高差,平均坡度,ndvi,clay,sand,silt,一级道路密度,二级道路密度,三级道路密度,四级道路密度,高速公路密度,铁路密度,断裂带密度,雨季降雨量均值,暴雨数量,特大暴雨数量,大暴雨数量,大雨数量,发生
3.0832901,180,7.7651901,0.360429,36,39,25,0,0.014323,0.0360689,0.0163774,0,0,0.0134596,5.3164101,0.0264112,0.0264112,0.0264112,0.0264112,0
0.750721,240,16.5877991,0.488655,43,28,29,0,0,0,0.0673605,0,0,0.0698753,5.25843,0.0064306,0.0064306,0.0064306,0.0064306,0
2.9080999,502,16.3300991,0.435888,32.5,36,31.5,0,0.0000213,0.0634786,0.0173645,0,0,0.011669,6.04495,0.0249106,0.0249106,0.0249106,0.0249106,0
41.9126015,1931,18.3218994,0.59324,34.875,35.5499992,29.5750008,0,0.0005035,0.00065,0.0012069,0,0,0.0039824,6.0384798,0.35902,0.35902,0.35902,0.35902,1
50.6750984,610,11.6093998,0.460439,35.4339981,38.6604004,25.9057007,0,0.0011005,0.0073337,0.0010008,0,0,0.0000479,5.3551302,0.434079,0.434079,0.434079,0.434079,0
58.5825996,532,11.9603004,0.511454,31.2712002,37.9660988,30.7626991,0,0.0001569,0.0000694,0.0008659,0,0,0.0017812,5.62183,0.501814,0.501814,0.501814,0.501814,0
35.5638008,1320,22.7609005,0.583378,35.5312996,38.7187996,25.75,0,0.002244,0.001022,0.0014316,0,0,0.0055665,5.9453902,0.304637,0.304637,0.304637,0.304637,0
33.1184006,814,18.1984997,0.587199,28.3635998,45.5455017,26.0909004,0,0.000645,0.0333706,0.0015396,0,0,0.0009277,5.2623901,0.28369,0.28369,0.28369,0.28369,0
14.9320002,1044,22.9705009,0.503153,39,30.625,30.375,0,0.0177228,0.0184069,0.0034095,0,0,0.0119849,6.02321,0.127906,0.127906,0.127906,0.127906,0
14.3858004,669,14.3262997,0.500736,34.3077011,37.846199,27.8462009,0,0.0227667,0.0098264,0.0035454,0,0,0.0034796,5.3164101,0.123228,0.123228,0.123228,0.123228,0
16.0757999,816,10.9096003,0.481222,36.6110992,31.1667004,32.2221985,0,0.0011058,0.104957,0.0031762,0,0,0.0006024,6.0469398,0.137704,0.137704,0.137704,0.137704,0
24.0571995,598,12.4209003,0.484924,31.6537991,37.0385017,31.3076992,0,0.000616,0.0027573,0.0021254,0,0,0.0045171,5.6110702,0.206072,0.206072,0.206072,0.206072,0
22.4228001,1816,24.2311993,0.723516,31.9090996,38.0909004,30,0,0.10197,0.0061658,0.0022778,0,0,0.0016515,6.0430298,0.192072,0.192072,0.192072,0.192072,0
39.4248009,1563,20.7565994,0.724674,34.2631989,37.6842003,28.0526009,0,0.0036765,0.0043159,0.0012997,0,0,0.0067992,5.3049798,0.33771,0.33771,0.33771,0.33771,0
3.0022299,357,9.6588898,0.499412,32.75,32.75,34.5,0,0.0034729,0.105929,0.0170453,0,0,0.0005251,6.1125598,0.0257169,0.0257169,0.0257169,0.0257169,0
222.0099945,1670,16.0827999,0.541431,30.7756996,36.8130989,32.4112015,0,0.0000042,0.0000772,0.0002311,0,0,0.0001094,5.72119,1.90172,1.90172,1.90172,1.90172,0
68.2566986,1543,20.6222992,0.714558,27.2000008,40.8922997,31.9076996,0,0,0.0065393,0.0007533,0,0,0.000032,5.5030298,0.584682,0.584682,0.584682,0.584682,0
59.4971008,745,13.6799002,0.559764,32.844799,38.2930984,28.8621006,0,0.0008705,0.0011009,0.0008651,0,0,0.0008971,5.3167701,0.509647,0.509647,0.509647,0.509647,0
48.5275993,919,17.4402008,0.571745,40.1363983,31.6364002,28.2273006,0,0.0031113,0.0205089,0.0010627,0,0,0.0019822,5.4085498,0.415684,0.415684,0.415684,0.415684,0
23.9822006,559,13.2194996,0.547769,32.1363983,35.4090996,32.4544983,0,0,0.0031338,0.0021522,0,0,0.000371,5.4433899,0.20543,0.20543,0.20543,0.20543,0
31.6186008,611,12.5713997,0.496609,34,37.4137993,28.5862007,0,0.0060567,0.0107674,0.0016335,0,0,0.0071279,5.37637,0.270842,0.270842,0.270842,0.270842,0
30.8959007,1910,26.1273003,0.755013,31.5384998,39.8077011,28.6537991,0,0.0004148,0.0151877,0.0016702,0,0,0.0009848,6.1527901,0.264652,0.264652,0.264652,0.264652,0
19.7299004,1162,22.0902004,0.658633,37.0499992,36.1500015,26.7999992,0,0,0,0.0026206,0,0,0.0103712,5.4580102,0.169005,0.169005,0.169005,0.169005,0
12.4729996,378,13.5098,0.534351,30.3332996,34.4000015,35.2667007,0,0.0011736,0.002255,0.004147,0,0,0.0029197,5.4625101,0.106842,0.106842,0.106842,0.106842,0
113.7850037,1427,17.4431992,0.673868,30.7698994,36.3097,32.9203987,0,0.0002324,0.0004385,0.0004546,0,0,0.0004688,6.3229499,0.97467,0.97467,0.97467,0.97467,1
25.1334,1233,20.0293007,0.724781,27.2000008,43.7999992,29,0,0,0,0.0020627,0,0,0.0012826,5.6058102,0.215291,0.215291,0.215291,0.215291,0
22.6418991,1513,13.6766996,0.593417,30.8260994,35.6957016,33.4782982,0,0.0004724,0.004782,0.0022885,0,0,0.0051159,6.1307502,0.193949,0.193949,0.193949,0.193949,0
45.8095016,573,13.5235004,0.485527,31.7999992,38.1333008,30.0667,0,0.0002271,0.0017416,0.0011346,0,0,0.0080492,5.5012498,0.392401,0.392401,0.392401,0.392401,0
39.8539009,742,14.2737999,0.571752,32.7857018,36.8571014,30.3570995,0,0.0010469,0.0009195,0.0013051,0,0,0.0046278,5.73562,0.341385,0.341385,0.341385,0.341385,0
42.2839012,1339,18.4524994,0.533805,38.5250015,35.3499985,26.125,0,0.0012743,0.0052095,0.0012295,0,0,0.0044659,6.0527601,0.3622,0.3622,0.3622,0.3622,1
0.349818,65,5.4067101,0.375944,29.5753994,33.8632011,36.5614014,0,0,0,0.148746,0,0,0.123835,5.7505999,0.0029965,0.0029965,0.0029965,0.0029965,0
25.9731998,1137,15.4287996,0.533084,37.846199,32.8846016,29.2691994,0,0.0027774,0.0166975,0.0020057,0,0,0.0019282,5.5515199,0.222485,0.222485,0.222485,0.222485,0
46.6876984,883,14.9427996,0.528328,33.25,37.4318008,29.3181992,0,0.0000766,0.0004961,0.001115,0,0,0.000658,5.7894101,0.399923,0.399923,0.399923,0.399923,0
9.4563599,1103,9.2327099,0.426071,19.6667004,56.3333015,24,0,0.0060206,0,0.0055133,0,0,0.0030313,6.1255298,0.0810024,0.0810024,0.0810024,0.0810024,1
44.6534004,1759,20.0116005,0.661453,32.3095016,39.0237999,28.6667004,0,0.0011041,0.0017853,0.0011675,0,0,0.0003901,6.1413002,0.382497,0.382497,0.382497,0.382497,0
31.8729,1464,18.2262001,0.718256,31.0645008,36.0644989,32.8709984,0,0.0008046,0.00237,0.0016395,0,0,0.0004329,6.2427702,0.273021,0.273021,0.273021,0.273021,0
44.8746986,1573,18.7621002,0.641229,31.2273006,40.0227013,28.75,0,0.0013706,0.0001479,0.0011674,0,0,0.0015386,5.5043101,0.384393,0.384393,0.384393,0.384393,1
36.3742981,611,12.8337002,0.546694,34.4286003,37.9429016,27.6285992,0,0.0013967,0.0014458,0.0014397,0,0,0.0002292,5.5968699,0.311579,0.311579,0.311579,0.311579,0
23.7728996,1737,27.5639992,0.75694,30.5200005,37.9199982,31.5599995,0,0,0.0011027,0.0022045,0,0,0.0010196,6.15833,0.203636,0.203636,0.203636,0.203636,1
31.7628002,1545,19.1019001,0.546946,34.5806007,41.1935997,24.2257996,0,0.0042874,0.0020158,0.0016515,0,0,0.0007794,6.0286798,0.272078,0.272078,0.272078,0.272078,1
0.201674,77,6.7327099,0.377614,14.0209999,71.6495972,14.3294001,0,2.4734199,0,0.260176,0,0,0.233004,6.1673198,0.0017275,0.0017275,0.0017275,0.0017275,1
22.7026997,628,15.2939997,0.612523,34.1818008,37.9090996,27.9090996,0,0.0026724,0.0278751,0.0023153,0,0,0.0050424,5.4766698,0.194469,0.194469,0.194469,0.194469,0
30.7728004,1583,23.0063,0.593588,34.2667007,42.3666992,23.3666992,0,0.0012255,0.0001924,0.0017106,0,0,0.0035819,6.0133801,0.263598,0.263598,0.263598,0.263598,1
29.5578003,1470,17.0496006,0.734212,31.3199997,38.5200005,30.1599998,0,0.001685,0.0003427,0.00178,0,0,0.0022456,6.2271299,0.253189,0.253189,0.253189,0.253189,0
125.2020035,1287,18.3726006,0.716931,29.2719994,41.1839981,29.5440006,0,0.0000097,0.0009013,0.000423,0,0,0.0003058,5.63415,1.0724699,1.0724699,1.0724699,1.0724699,1
27.5552998,720,13.9308004,0.569579,28.7777996,36.6666985,34.5555992,0,0.0001111,0,0.001923,0,0,0.0114472,5.69944,0.236037,0.236037,0.236037,0.236037,1
0.502191,180,11.6084003,0.499803,29.8449001,34.2672997,35.8877983,0,0.0802332,0.47631,0.105408,0,0,0.336656,5.8886499,0.0043017,0.0043017,0.0043017,0.0043017,0
38.9025993,997,17.1285,0.621326,29.1891994,34.8648987,35.9459,0,0,0,0.0013623,0,0,0.0000852,5.60497,0.333237,0.333237,0.333237,0.333237,0
34.4104996,1528,15.6576996,0.595947,34,36.1175995,29.8824005,0,0.0009189,0.0013478,0.0015386,0,0,0.0006588,6.2535601,0.294758,0.294758,0.294758,0.294758,1
28.8857994,1512,23.7700005,0.753302,33.8965988,38.4137993,27.6896992,0,0.006661,0.0003036,0.0018368,0,0,0.0001424,6.3654399,0.247434,0.247434,0.247434,0.247434,1
85.7907028,1615,15.4688997,0.536023,35.4578018,34.6987991,29.843399,0,0.0002751,0.0002494,0.0006201,0,0,0.0002184,5.6107898,0.734876,0.734876,0.734876,0.734876,1
60.823101,1244,17.7294006,0.635825,30.5806007,39.6773987,29.7418995,0,0.0003343,0.0013934,0.0008741,0,0,0.0000628,5.7337499,0.521006,0.521006,0.521006,0.521006,0
48.396801,1671,21.8293991,0.562928,27.1522007,52.6521988,20.1956997,0,0.0015868,0.0028905,0.001099,0,0,0.0014308,6.2165799,0.414563,0.414563,0.414563,0.414563,1
60.9135017,1602,18.4034996,0.623202,29.7833004,40.75,29.4666996,0,0.0009415,0.0003635,0.0008751,0,0,0.0000523,5.6831799,0.52178,0.52178,0.52178,0.52178,1
2.2764101,1087,25.9016991,0.479844,44,32,24,0,0,0,0.0234412,0,0,0.0211318,6.1205401,0.0194996,0.0194996,0.0194996,0.0194996,1
39.0390015,1836,19.1774006,0.658443,30.9143009,33.3428993,35.7429008,0,0.0004664,0.0003623,0.0013713,0,0,0.0002785,5.8176298,0.334405,0.334405,0.334405,0.334405,1
42.1428986,384,11.7519999,0.539849,30.2000008,35.625,34.1749992,0,0.0000494,0.0130762,0.0012716,0,0,0.0112297,5.7883201,0.360993,0.360993,0.360993,0.360993,0
116.8960037,1496,19.7266006,0.618513,32.1315994,40.7192993,27.1490993,0,0.0003441,0.0000719,0.0004581,0,0,0.0008602,5.9365301,1.00132,1.00132,1.00132,1.00132,1
0.177857,105,9.9117804,0.477827,42.7658005,28.0837002,29.1506004,0,0.176708,0.32626,0.301823,0,0,0.228477,5.79036,0.0015235,0.0015235,0.0015235,0.0015235,0
44.8605003,1235,16.0825996,0.69955,31.4389992,41.4878006,27.0732002,0,0.0005586,0.0026451,0.0011957,0,0,0.0002229,6.4347301,0.384272,0.384272,0.384272,0.384272,0
51.2053986,1491,14.6170998,0.54472,36.5956993,34.2127991,29.1914997,0,0.0000866,0.0003772,0.00105,0,0,0.0011371,5.7224698,0.438621,0.438621,0.438621,0.438621,1
7.04812,476,16.2886009,0.623512,25,41.5713997,33.4286003,0,0.0351628,0,0.0076357,0,0,0.0079819,5.8056502,0.0603736,0.0603736,0.0603736,0.0603736,0
39.1423988,1502,23.0384007,0.701685,33.7895012,38.3157997,27.8946991,0,0.0002402,0.0007766,0.001372,0,0,0.0056048,6.3905201,0.335291,0.335291,0.335291,0.335291,1
36.7876015,1664,23.5216007,0.5801,31.5,42.8333015,25.6667004,0,0.0020731,0.0012874,0.001462,0,0,0.0033912,6.1205401,0.31512,0.31512,0.31512,0.31512,1
39.9975014,1956,20.3710003,0.622433,33.2750015,33.75,32.9749985,0,0.0001135,0.0006091,0.001346,0,0,0.0006545,5.8169799,0.342615,0.342615,0.342615,0.342615,0
57.710701,1033,18.7150993,0.592748,30.9482994,36.8620987,32.1897011,0,0.0171664,0.0328991,0.0009344,0,0,0.0002213,5.7333698,0.494345,0.494345,0.494345,0.494345,0
3.16415,386,17.9783001,0.568289,43,28,29,0,0,0,0.0170403,0,0,0.127686,5.69101,0.0271038,0.0271038,0.0271038,0.0271038,0
9.89042,805,14.7054005,0.548003,32.5,31.75,35.75,0,0.0006559,0.0005518,0.005452,0,0,0.0175972,5.79036,0.0847205,0.0847205,0.0847205,0.0847205,0
11.6969004,835,22.7217007,0.502822,44.4166985,27,28.5832996,0,0.0434425,0.0092964,0.0046064,0,0,0.0126697,6.1223602,0.100195,0.100195,0.100195,0.100195,1
34.8437004,1387,22.1602001,0.599274,40.3437996,31.0312996,28.625,0,0.0017191,0.001951,0.0015478,0,0,0.0028448,6.3285499,0.298469,0.298469,0.298469,0.298469,1
0.215352,175,16.4295998,0.543897,43,28,29,0,0,0,0.250801,0,0,0.549686,5.69101,0.0018447,0.0018447,0.0018447,0.0018447,0
48.9944992,1294,18.9514999,0.607502,27.4902,39.3529015,33.1568985,0,0.0003917,0.0007247,0.0011034,0,0,0.002208,5.8661098,0.419683,0.419683,0.419683,0.419683,0
26.8304996,1312,22.6525993,0.656295,37.5713997,35.3213997,27.1070995,0,0.0013959,0.0026903,0.0020126,0,0,0.0007197,6.3796201,0.229828,0.229828,0.229828,0.229828,1
21.1196995,569,19.2735004,0.637109,32.4762001,37.7142982,29.8094997,0,0.0011717,0,0.0025635,0,0,0.0091139,5.8710899,0.180909,0.180909,0.180909,0.180909,0
9.6827097,480,9.81569,0.472556,30.5,35.25,34.25,0,0.0006343,0.0082692,0.0055991,0,0,0.0207953,5.8903899,0.0829413,0.0829413,0.0829413,0.0829413,0
32.1049004,987,19.6219006,0.632024,28.6970005,39.8787994,31.4242001,0,0.21233,0,0.0016924,0,0,0.000746,5.7596202,0.275008,0.275008,0.275008,0.275008,0
130.8769989,1545,20.9592991,0.579103,35.9684982,35.8345985,28.1968002,0,0.0000455,0.0003817,0.000415,0,0,0.0001356,5.8797402,1.12108,1.12108,1.12108,1.12108,0
4.8904099,537,22.9377995,0.634671,43,28,29,0,0,0,0.0111175,0,0,0.0242212,5.7488399,0.0418908,0.0418908,0.0418908,0.0418908,0
5.9503102,369,7.6600299,0.410943,29.2856998,33.4286003,37.2857018,0,0.0010227,0.0064151,0.0091373,0,0,0.0036337,5.8913298,0.0509699,0.0509699,0.0509699,0.0509699,0
99.7987976,774,13.1596003,0.515891,32.968399,36.7262993,30.3052998,0,0.0001779,0.0001948,0.0005452,0,0,0.0003393,5.8154302,0.854869,0.854869,0.854869,0.854869,0
33.759201,1991,24.3131008,0.642199,28.3332996,39.3636017,32.3030014,0,0.002014,0.0225885,0.0016127,0,0,0.002797,5.8579302,0.289178,0.289178,0.289178,0.289178,1
33.0723,1142,17.0121994,0.550951,38.4286003,33.914299,27.6571007,0,0.00099,0.0008202,0.0016486,0,0,0.001179,5.76999,0.283295,0.283295,0.283295,0.283295,0
30.7042007,1264,17.5848999,0.569468,27.0690002,39.2069016,33.7240982,0,0.0001911,0.0006284,0.0017762,0,0,0.0025274,5.89429,0.263009,0.263009,0.263009,0.263009,1
31.8521996,1403,24.1450005,0.639513,37.75,35.1786003,27.0713997,0,0.001231,0.0045919,0.0017139,0,0,0.0011443,5.85956,0.272843,0.272843,0.272843,0.272843,0
30.2439003,1221,19.9123993,0.688348,33.9309998,38.5517006,27.5172005,0,0.0007999,0.0024595,0.0018037,0,0,0.0128065,6.57411,0.259067,0.259067,0.259067,0.259067,1
26.5963993,1262,20.7814007,0.660842,30.7308006,40.7691994,28.5,0,0.0026674,0.0062841,0.0020528,0,0,0.0041002,6.5138898,0.227823,0.227823,0.227823,0.227823,0
25.3512001,1799,25.3029003,0.636701,33.7999992,39.1599998,27.0400009,0,0.00102,0,0.002159,0,0,0.0042449,5.92518,0.217156,0.217156,0.217156,0.217156,1
40.9473,716,18.3075008,0.64353,26.4249992,42.8250008,30.75,0,0.002748,0.0640373,0.0013381,0,0,0.0012312,6.0438199,0.350751,0.350751,0.350751,0.350751,0
50.3316002,1573,19.0279007,0.550263,36.9608002,37.4902,25.5489998,0,0.000004,0.0031471,0.001088,0,0,0.0008788,6.0341601,0.431137,0.431137,0.431137,0.431137,0
35.2373009,1297,16.4692001,0.75612,31.3055992,40.2778015,28.4167004,0,0.0003333,0.0033928,0.0015531,0,0,0.0015701,6.6416798,0.30184,0.30184,0.30184,0.30184,0
34.6652985,598,15.158,0.717044,25.3635998,43.9090996,30.7273006,0,0.0013134,0.0066982,0.0015795,0,0,0.0053749,6.6103601,0.29694,0.29694,0.29694,0.29694,0
7.8597498,1187,31.6557999,0.531999,41,31.1429005,27.8570995,0,0.474549,0.176589,0.0069782,0,0,0.0244287,6.2248402,0.067326,0.067326,0.067326,0.067326,0
26.1438007,1860,22.0925007,0.662969,27.2609005,43.1304016,29.6086998,0,0.0021071,0.003317,0.0020992,0,0,0.0007716,6.52981,0.223945,0.223945,0.223945,0.223945,1
20.5911007,1668,19.9046993,0.55385,37.4000015,36.7999992,25.7999992,0,0.0010923,0.0010744,0.0026708,0,0,0.0010334,6.1645002,0.176382,0.176382,0.176382,0.176382,0
102.4469986,1935,25.5540009,0.601126,26.5347004,45.5545006,27.9109001,0,0.000156,0.0013834,0.0005379,0,0,0.0013243,6.26967,0.877551,0.877551,0.877551,0.877551,1
23.9631996,1403,24.3267994,0.649685,29.6800003,40.5200005,29.7999992,0,0.0027746,0.000777,0.0023036,0,0,0.004424,5.9462199,0.205267,0.205267,0.205267,0.205267,0
7.8826599,1119,26.3437004,0.502283,26,44.5555992,29.4444008,0,0.217148,0.0020447,0.0070077,0,0,0.0011611,6.2419701,0.0675222,0.0675222,0.0675222,0.0675222,0
68.4135971,1060,18.8616009,0.663433,24.7845993,44.7384987,30.4769001,0,0.0058687,0.0417499,0.0008097,0,0,0.0007469,5.9038401,0.586025,0.586025,0.586025,0.586025,1
53.7694016,1273,20.5814991,0.613544,32.0377007,40.6226006,27.3395996,0,0.0006316,0.0002759,0.00103,0,0,0.0000888,5.8242998,0.460585,0.460585,0.460585,0.460585,0
35.2332993,1191,22.7817993,0.645306,30.4412003,43.3235016,26.2353001,0,0.0055805,0.0003294,0.0015719,0,0,0.0010696,5.8010201,0.301806,0.301806,0.301806,0.301806,0
44.2988014,1207,16.5440006,0.590861,29.4090996,37.2955017,33.2955017,0,0.0002597,0.0021947,0.0012507,0,0,0.0030388,5.9158702,0.37946,0.37946,0.37946,0.37946,0
22.6471996,916,18.0706997,0.606351,33.75,37.6500015,28.6000004,0,0.0002749,0.0026018,0.0024467,0,0,0,5.9232602,0.193994,0.193994,0.193994,0.193994,0
25.2861996,1634,18.7633991,0.555286,36.6086998,38.043499,25.3477993,0,0.0031909,0.0007382,0.0021925,0,0,0,6.1978998,0.2166,0.2166,0.2166,0.2166,0
72.3722992,991,17.9356003,0.71489,25.4789009,40.267601,34.2535019,0,0.0002084,0.0017318,0.0007681,0,0,0,6.5822501,0.619935,0.619935,0.619935,0.619935,1
46.5965996,2023,25.4512997,0.672795,29.1303997,40.7826004,30.0869999,0,0.0025929,0.0030438,0.001195,0,0,0,6.3745599,0.399142,0.399142,0.399142,0.399142,0
62.8639984,796,19.7581005,0.693001,28.3332996,43.0951996,28.5713997,0,0.0022049,0.0092893,0.0008899,0,0,0,6.1844101,0.538488,0.538488,0.538488,0.538488,0
31.1984997,1497,24.6116009,0.688694,33.5312996,36.9062996,29.5625,0,0.0024325,0.0020847,0.0017924,0,0,0,5.9360299,0.267244,0.267244,0.267244,0.267244,0
31.0683002,1204,21.9237003,0.667246,37.8064003,36.1613007,26.0323009,0,0.0025426,0.0009987,0.0018012,0,0,0,5.98107,0.266129,0.266129,0.266129,0.266129,0
71.0165024,1225,20.3782997,0.685803,31.1571007,40.1856995,28.6571007,0,0.0007679,0.0007809,0.0007895,0,0,0,6.02842,0.608322,0.608322,0.608322,0.608322,0
26.6632996,1283,28.6126003,0.521871,29.8799992,46.8400002,23.2800007,0,0.0006418,0.0307727,0.0021006,0,0,0,6.3064098,0.228395,0.228395,0.228395,0.228395,0
98.1402969,1967,24.3588009,0.680093,33.1915016,40.7340012,26.0744991,0,0.0007165,0.0001123,0.0005716,0,0,0,5.9314499,0.840662,0.840662,0.840662,0.840662,1
0.918378,348,21.8369999,0.370045,16.1310997,69.2863998,14.5825005,0,1.13729,0,0.0610369,0,0,0,6.4067202,0.0078667,0.0078667,0.0078667,0.0078667,0
133.7610016,1212,15.9897003,0.742411,33.7743988,34.0074997,32.2179985,0,0.0000078,0.0018594,0.0004191,0,0,0,6.7451701,1.14579,1.14579,1.14579,1.14579,1
44.5330009,496,15.8352003,0.570773,34.5909004,37.9090996,27.5,0,0.0001348,0.0007617,0.0012606,0,0,0,6.1002102,0.381466,0.381466,0.381466,0.381466,0
28.2001991,754,19.3743992,0.689295,28.0869999,44.0870018,27.8260994,0,0.0189174,0.0303925,0.0019949,0,0,0,6.2129998,0.241561,0.241561,0.241561,0.241561,0
53.5256004,898,16.2343006,0.606084,32.903801,40.153801,26.9423008,0,0.0006826,0.0000381,0.0010502,0,0,0,5.9360399,0.458496,0.458496,0.458496,0.458496,0
0.436975,139,12.9355001,0.51949,33.4669991,36.8288994,29.7040997,0,0,2.33494,0.128731,0,0,0,6.0012999,0.0037431,0.0037431,0.0037431,0.0037431,0
43.0938988,1634,24.2415009,0.672867,34.6511993,39.6278992,25.7208996,0,0.0010721,0.0197205,0.0013082,0,0,0,6.0344801,0.369139,0.369139,0.369139,0.369139,0
59.2406006,953,17.5319004,0.726422,25.8421001,39.8069992,34.3508987,0,0.0010853,0.0021629,0.0009505,0,0,0,6.8909202,0.50745,0.50745,0.50745,0.50745,0
17.4741993,574,18.2528,0.648952,35.2221985,38.3333015,26.4444008,0,0.0024814,0.0024738,0.0032323,0,0,0,6.3043299,0.149683,0.149683,0.149683,0.149683,0
61.5000992,1719,22.7667007,0.580464,35.6507988,39.4127007,24.9365005,0,0.0000412,0.0005149,0.0009181,0,0,0,6.2764301,0.526805,0.526805,0.526805,0.526805,0
72.5883026,1250,16.0778008,0.699254,33.2639008,36.5278015,30.2082996,0,0.0000419,0.0018404,0.0007769,0,0,0,6.9292598,0.621786,0.621786,0.621786,0.621786,1
72.5828018,2134,26.3001003,0.684139,32.7714005,35.6428986,31.5856991,0,0.0023286,0.0062365,0.0007791,0,0,0,6.71837,0.621738,0.621738,0.621738,0.621738,0
42.7276993,2056,26.0317001,0.545136,36.6828995,38.3902016,24.9267998,0,0.0014693,0.002721,0.0013252,0,0,0,6.49298,0.366002,0.366002,0.366002,0.366002,1
20.5594006,515,15.9144001,0.595075,36,39,25,0,0.0004243,0.0095227,0.0027572,0,0,0,6.07406,0.17611,0.17611,0.17611,0.17611,0
45.6617012,788,18.3167992,0.750534,25.5580997,38.3022995,36.1394997,0,0.0004927,0,0.0012409,0,0,0,6.8463502,0.391135,0.391135,0.391135,0.391135,1
15.6731005,551,16.0811996,0.692832,25.8824005,42.6470985,31.4706001,0,0.0016711,0,0.0036251,0,0,0,6.9320002,0.134255,0.134255,0.134255,0.134255,0
20.8476009,1642,20.7147999,0.640894,29.4706001,46.5293999,24,0,0.0087089,0.0020872,0.0027385,0,0,0,6.0359502,0.178579,0.178579,0.178579,0.178579,0
60.9179993,1230,19.618,0.772805,35.9473991,31.4911995,32.5614014,0,0,0.0016993,0.0009362,0,0,0,6.96416,0.521818,0.521818,0.521818,0.521818,1
39.3176994,1335,21.4747009,0.635779,26.8500004,46.5999985,26.5499992,0,0.001384,0.00135,0.0014539,0,0,0,6.0581498,0.336793,0.336793,0.336793,0.336793,0
101.4369965,1532,21.8777008,0.649124,32.6337013,39.7425995,27.6238003,0,0.0010034,0.0002258,0.0005644,0,0,0,6.0491199,2,2,2,2,0
3.37218,520,15.6204996,0.598084,34,33.5,32.5,0,0,0,0.0169751,0,0,0,6.0773401,0.0288858,0.0288858,0.0288858,0.0288858,1
46.0649986,844,18.1665001,0.69705,38.8478012,33.3260994,27.8260994,0,0.0003837,0.0002924,0.0012442,0,0,0,6.1930599,0.394589,0.394589,0.394589,0.394589,0
76.5652008,1101,20.7147999,0.695657,37.1643982,35.5341988,27.3013992,0,0.0003432,0.0002838,0.000749,0,0,0,6.1409898,0.655852,0.655852,0.655852,0.655852,0
27.1907997,1225,18.3164997,0.728916,25.6896992,40.5862007,33.7240982,0,0.0013837,0,0.0021076,0,0,0,6.91361,0.232914,0.232914,0.232914,0.232914,0
47.5511017,665,18.1919003,0.616883,35.5102005,38.6327019,25.8570995,0,0.000367,0.0005165,0.0012066,0,0,0,6.2339101,0.407319,0.407319,0.407319,0.407319,0
26.0928001,454,14.1302996,0.67825,25,45,30,0,0.0024597,0.0120226,0.0021979,0,0,0,7.1698298,0.223509,0.223509,0.223509,0.223509,0
19.1084003,1998,26.6739006,0.553713,35.2221985,42.8889008,21.8889008,0,0.0005645,0.0028306,0.0030056,0,0,0,6.5560999,0.163681,0.163681,0.163681,0.163681,0
1.57397,358,18.9431,0.585472,13,73,14,0,0.496526,0,0.0365169,0,0,0,6.0845299,0.0134825,0.0134825,0.0134825,0.0134825,0
0.722326,126,10.0044003,0.51308,28,37,35,0,0.27398,0.167463,0.079649,0,0,0,6.1880102,0.0061874,0.0061874,0.0061874,0.0061874,0
23.3122997,822,18.4990005,0.684829,31.4167004,36.25,32.3333015,0,0.0009804,0.018908,0.0024672,0,0,0,6.2539802,0.199692,0.199692,0.199692,0.199692,1
33.2537003,1532,25.8351994,0.725742,35.7419014,37.8386993,26.4193993,0,0,0,0.0017306,0,0,0,6.1227398,0.284849,0.284849,0.284849,0.284849,0
63.8129005,2396,29.6821003,0.714259,31.4762001,36.9365005,31.5872993,0,0.0010769,0,0.0009024,0,0,0,6.8144598,0.546616,0.546616,0.546616,0.546616,0
25.2171001,907,18.4834003,0.651741,38.625,34.875,26.5,0,0.002094,0.0041838,0.0022892,0,0,0,6.2355399,0.216007,0.216007,0.216007,0.216007,0
81.7587967,1671,21.5158005,0.649581,27.8519001,50.6172981,21.530899,0,0.0000725,0.0006749,0.0007056,0,0,0,6.1156201,0.70034,0.70034,0.70034,0.70034,1
28.5559006,1182,20.9682999,0.791058,34.2667007,32.7667007,32.9667015,0,0,0.015427,0.0020165,0,0,0,7.3642201,0.244608,0.244608,0.244608,0.244608,1
31.2413998,779,17.1756992,0.62644,40.375,32.125,27.5,0,0.0014586,0.0054104,0.00185,0,0,0,6.3512602,0.267612,0.267612,0.267612,0.267612,0
36.4420013,1217,19.0839996,0.70392,25.5713997,40.5429001,33.8857002,0,0.0009496,0,0.0015824,0,0,0,7.0787001,0.312159,0.312159,0.312159,0.312159,0
44.5727997,1103,19.2901001,0.68267,31.8094997,39.5951996,28.5951996,0,0.0008012,0.0091202,0.0012969,0,0,0,6.1637101,0.381807,0.381807,0.381807,0.381807,0
21.0249004,897,17.6805992,0.640129,36.7391014,34.5652008,28.6956997,0,0.0111398,0.0015143,0.002755,0,0,0,6.22473,0.180098,0.180098,0.180098,0.180098,0
4.8607101,301,14.1738997,0.634042,39.25,30.25,30.5,0,0,0,0.011912,0,0,0,6.2008801,0.0416364,0.0416364,0.0416364,0.0416364,0
25.5613003,1540,25.6690006,0.596557,26.4347992,52.9129982,20.6522007,0,0.0368287,0.0150816,0.0022681,0,0,0,6.4385099,0.218956,0.218956,0.218956,0.218956,0
