流域面积,相对高差,平均坡度,乡县密度,雨季降雨量均值,大暴雨数量,暴雨数量,大雨数量,sand,silt,clay,LUCC,NDVI,断裂带密度,发生
20.84760094,1580,17.58860016,0.51581502,6.035950184,38.60969925,15,13,46.52939987,24,29.47060013,20,0.641442001,0,0
60.91799927,416,15.07979965,0,6.992780209,42.11119843,18.02219963,19.04450035,44.9939003,30.00200081,25.0041008,20,0.76455301,0,0
39.31769943,1222,17.99819946,0,6.058149815,38.73120117,15.16539955,12.62170029,46.59999847,26.54999924,26.85000038,20,0.635472,0,0
101.4369965,1487,18.80270004,0.063924097,6.049119949,40,16,11.5,39.74259949,27.62380028,32.63370132,20,0.649178982,0,0
3.372179985,470,12.07059956,0,6.077340126,34.63420105,14.2723999,13,33.5,32.5,34,20,0.597845018,0,1
46.06499863,772,14.35480022,0.258437008,6.19231987,44.04040146,18.68129921,13.6566,33.06819916,27.9545002,38.97729874,20,0.698971987,0,0
76.56520081,1082,17.61759949,0,6.14098978,41.52420044,17.72599983,12.75269985,35.53419876,27.30139923,37.16439819,20,0.695546985,0,0
27.19079971,1162,15.08440018,0.114019997,6.913609982,49.66870117,21.22489929,18.11249924,40.58620071,33.72409821,25.68969917,20,0.728932023,0,0
47.55110168,639,13.80840015,0.373887986,6.233910084,36.1330986,14.06649971,13.82730007,38.63270187,25.85709953,35.5102005,10,0.616765976,0,0
26.09280014,429,10.19400024,0.171755001,7.173230171,44.21419907,18.44280052,19.88570023,45,30,25,20,0.677062988,0,0
19.10840034,1980,25.63349915,0.712022007,6.556099892,53.32970047,24.13159943,17.58449936,42.88890076,21.88890076,35.22219849,10,0.553535998,0,0
1.57396996,314,15.18540001,0.855359018,6.084529877,33,14,13,73,14,13,20,0.586072028,0,0
0.722325981,90,3.352040052,0.105783001,6.188010216,39.99229813,18,12.49429989,37,35,28,10,0.510415018,0,0
23.31229973,807,14.04810047,0.073932603,6.25398016,37.0746994,14.58950043,12.85499954,36.25,32.33330154,31.41670036,10,0.683924019,0,0
33.25370026,1480,22.30870056,0.028587,6.122739792,35.75460052,15.87040043,11.91779995,37.83869934,26.41939926,35.7419014,20,0.725965977,0,0
63.81290054,2370,27.89529991,0.104024999,6.814459801,54.06349945,23.35009956,15.97630024,36.93650055,31.58729935,31.4762001,20,0.714164972,0,0
25.21710014,800,14.60099983,0.257786989,6.235859871,47.33039856,19.81259918,13.07859993,34.6957016,26.56520081,38.73910141,10,0.652718008,0,0
81.75879669,1648,18.84020042,0.295969009,6.115620136,39.73529816,17.2329998,16.17130089,50.61729813,21.53089905,27.8519001,20,0.649531007,0,1
28.55590057,162,8.250789642,0,7.412260056,47,19,21,45,30,25,20,0.725786984,0,0
31.24139977,704,12.25139999,0.375319004,6.351260185,42.7804985,18.50869942,13.74559975,32.125,27.5,40.375,10,0.626577973,0,0
36.44200134,1142,15.6182003,0.055683602,7.078700066,51.81240082,24.7560997,20.43050003,40.54290009,33.88570023,25.57139969,20,0.704254985,0,0
44.57279968,1047,15.81919956,0.265763015,6.163710117,39.28749847,17.80419922,11.32940006,39.59519958,28.59519958,31.80949974,20,0.682878017,0,0
21.02490044,796,12.6079998,0.814823985,6.224919796,46.27619934,19.56640053,12.93970013,34.14289856,29.04759979,36.80950165,10,0.640950978,0,0
4.860710144,286,10.21570015,0.477120012,6.200880051,38.03900146,18,11.03899956,30.25,30.5,39.25,10,0.636139989,0,0
25.56130028,1524,24.10589981,0.016542699,6.438509941,43.1086998,18.07250023,11.07240009,52.9129982,20.6522007,26.43479919,10,0.596001029,0,0
72.41459656,1128,17.4776001,0.419016004,6.379149914,43.06940079,18.74130058,14.57289982,35.53969955,27,37.46030045,10,0.613362014,0,0
55.32500076,1324,15.17140007,0.374532014,6.159210205,37.5,17,16.5,49.86790085,21.66040039,28.47170067,10,0.578947008,0,0
39.18740082,1325,20.51479912,0,6.146279812,35.8586998,16.28689957,11.85649967,38.87179947,26.94869995,34.17950058,20,0.690696001,0,0
26.08779907,320,10.83180046,0,7.34747982,42.02719879,17.0109005,17.02169991,39.55820084,31.81389999,28.62789917,10,0.732903004,0,0
107.7860031,1947,20.60829926,0.322526991,6.372049809,42.67250061,17.99169922,12.99339962,37.5848999,27.67919922,34.7358017,10,0.634671986,0,0
0.148644,154,6.505300045,1.858989954,6.23390007,42,20,20,60.19120026,20.01029968,19.79850006,10,0.424778014,0,0
52.67309952,902,14.28339958,0.431109995,6.272119999,39.12129974,18,12.12119961,31.42309952,28.5576992,40.01919937,20,0.626946986,0,0
15.42870045,659,11.00959969,0.357407987,6.193120003,39.5428009,18.36190033,18.08889961,60.84619904,19.6923008,19.46150017,10,0.458285004,0,0
11.84109974,598,18.92449951,0.068985596,6.084740162,33.01250076,14.00839996,13.00969982,50.25,21.58329964,28.16670036,20,0.602048993,0,0
23.8621006,1455,15.80130005,0.266454995,7.080900192,54,27,21,38.72729874,35.27270126,26,10,0.709059,0,0
27.68540001,1766,17.87439919,0.148467004,7.080520153,53.99819946,26.99080086,20.98530006,38.59260178,33.70370102,27.70369911,10,0.712311983,0,0
67.40619659,1072,15.14939976,0.071672,7.386909962,47.53549957,19.61199951,21,41.44620132,32.0461998,26.50769997,10,0.719811976,0,0
25.41959953,724,16.66390038,0.35857299,6.413899899,41.99399948,18.49699974,14.99400043,38.15380096,25.3076992,36.53850174,20,0.598950028,0,0
39.62080002,1951,23.01709938,0.035754502,6.32694006,38.89179993,16.1147995,13.00669956,37.34149933,31.92679977,30.7317009,20,0.728464007,0,0
34.63619995,1826,21.77519989,0.637136996,6.239640236,41.74570084,19.73110008,19.53370094,41.87879944,27,31.12120056,10,0.623842001,0,0
205.6450043,337,15.1111002,0,6.354519844,45.78659821,19.21339989,14.06680012,45,30,25,20,0.701013029,0,0
0.773401976,288,14.57330036,0,7.595980167,51.69229889,23.17090034,19.95730019,36.01760101,32.95289993,31.02939987,10,0.600117028,0,0
0.584075987,365,13.47500038,0.134014994,7.618989944,52.2798996,23.69330025,19.82670021,36.77949905,30.92140007,32.29909897,10,0.664310992,0,0
2.157969952,539,22.49270058,0.831354976,7.170929909,57.91450119,29.23690033,23.51650047,38,27.66670036,34.33330154,10,0.710744977,0,0
49.72370148,2135,23.08340073,0.503033996,6.897980213,53.69350052,23.0795002,14.32299995,35.44900131,31.14290047,33.40819931,20,0.708985984,0,0
52.39020157,1867,32.06710052,0.56458801,6.814960003,51.88190079,21.96349907,13.34609985,43.03850174,23.59620094,33.36539841,20,0.606207013,0,0
34.86449814,687,10.63739967,0.436053991,7.43723011,45.7981987,19.06520081,19.35930061,39.25,32.25,28.5,10,0.708589017,0,0
7.578810215,933,23.19799995,0.516176999,7.309229851,63.92720032,32.67269897,27.3817997,33.57139969,28,38.42860031,20,0.67316401,0,0
65.12940216,233,16.32360077,0.00285304,7.489369869,44.73929977,19.34799957,18.17399979,45,30,25,20,0.739337981,0,0
1.064280033,655,23.49239922,1.819290042,7.018919945,60,31,23,44.64099884,18.44849968,36.91049957,30,0.457280993,0,0
61.16220093,1520,23.58499908,0.101623997,6.482560158,43.78279877,18.58390045,11.79780006,33.96549988,27.41379929,38.62070084,20,0.652049005,0,0
26.72470093,1970,21.77009964,0.064722501,6.351689816,35.68870163,13.92990017,12.07009983,43.30770111,27.88459969,28.8076992,20,0.714161992,0,0
13.1626997,767,16.03050041,0.334829003,7.2666502,62.07600021,31.61490059,26.19169998,32.76919937,29.92309952,37.30770111,10,0.68325001,0,0
16.74169922,543,11.34560013,0.650191009,6.301169872,41.83119965,20.65130043,12.73589993,29.44440079,30.27779961,40.27780151,10,0.503600001,0,0
129.0090027,1360,16.06520081,0.240537003,6.157770157,37.30160141,17.24979973,11.16479969,37.00780106,28.22480011,34.76739883,20,0.660308003,0,0
12.05109978,925,16.69440079,0.569687009,6.315760136,43.23180008,22.46349907,12.51220036,33.5,27,39.5,10,0.566959023,0,0
34.86249924,1056,17.11540031,0.370182991,7.444600105,52.58610153,24.38409996,20.52779961,41.27270126,29.12120056,29.60610008,10,0.728982985,0,0
10.01000023,771,14.58549976,0.062590398,6.318510056,44.00770187,23.24270058,12.75930023,31,29.11109924,39.88890076,10,0.521911025,0,0
46.65309906,23,12.63300037,0,7.710609913,49,23,20,45,30,25,20,0.821848989,0,0
38.78480148,1224,16.74239922,0.00229395,6.10051012,33.43220139,15.64830017,11.40680027,34.52780151,27.08329964,38.38890076,20,0.650201976,0,0
22.14590073,1376,18.0135994,0.313876003,6.278960228,33.31760025,14.78470039,12.65970039,32.5,31.35000038,36.15000153,10,0.533569992,0,1
12.80109978,1279,28.6093998,0.564036012,7.018919945,60,31,23,45.81819916,24.27269936,29.90909958,20,0.636611998,0,0
31.9246006,144,19.17760086,0,6.612040043,56,31,18,39.00930023,25.00779915,35.98289871,20,0.735939026,0,0
30.15629959,1376,24.83580017,0.509144008,6.622039795,42.04930115,18.76740074,16.4314003,39.09680176,26.19350052,34.70970154,20,0.642364025,0,0
41.14849854,1034,20.52470016,0.0423945,6.575799942,53.58340073,28.72470093,17.83040047,41.11759949,26.76469994,32.11759949,20,0.640739977,0,0
68.97350311,1833,21.27910042,0.490557998,6.425769806,35.24639893,13.93739986,13.39990044,37.04349899,26.81159973,36.14490128,20,0.670476973,0,0
25.97629929,1098,9.565170288,0.425469011,6.288179874,43.99919891,23.99920082,12,30.84000015,28.39999962,40.75999832,10,0.474449992,0,0
47.65829849,1838,20.17880058,0.206493005,6.326990128,31.66710091,12.66569996,13.33430004,36.70830154,29.33329964,33.95830154,10,0.566046,0,1
32.91809845,931,13.99960041,0.112448998,7.746150017,53.60359955,25.63059998,19.3423996,40.9355011,31.35479927,27.70969963,20,0.743637025,0,0
3.954479933,797,21.45439911,1.761430025,6.471419811,35,14,14,58,19,23,10,0.545826972,0,0
25.99959946,461,18.11919975,0,7.710609913,49,23,20,43.68659973,31.20400047,25.10950089,20,0.755609989,0,0
0.230911002,238,20.42970085,0,6.356490135,32,12,14,29.84700012,32.23210144,37.92079926,20,0.512808979,0,0
38.75099945,1362,21.63319969,0.407243997,7.175839901,62.97190094,32.40990067,25.69269943,29.97299957,27.72970009,42.29729843,20,0.696929991,0,0
71.63629913,990,16.31080055,0.415378988,6.126210213,37.97809982,17.97809982,11.55510044,30.9218998,27.9375,41.1405983,10,0.560266018,0,1
26.86380005,1300,16.77750015,0.026085701,7.402910233,68,35,30,36.27590179,31.06900024,32.65520096,20,0.770317018,0,0
30.43600082,1067,18.64220047,0,6.434740067,49.42990112,27.16740036,14.71490002,39.27590179,26.75860023,33.96549988,20,0.60314399,0,1
43.63940048,926,15.49190044,0.191882998,7.764550209,55.98830032,26.99329948,19.00169945,42.07139969,30.30949974,27.61899948,20,0.744221985,0,0
11.13949966,1210,24.05940056,0,6.634630203,42.45249939,19.06769943,16.68289948,33.45449829,30.36359978,36.18180084,20,0.667222977,0,0
56.74819946,1152,17.63839912,0.190559,6.072519779,37.06850052,17.06850052,11.53429985,36.56140137,25.91230011,37.52629852,20,0.597932994,0,0
22.84589958,1503,18.87899971,0.415574014,6.356490135,32,12,14,52.04759979,20.90480042,27.04759979,10,0.567996979,0,1
46.44990158,1439,19.04899979,0.133381993,6.094679832,34.24290085,16,11,36.73469925,26.12240028,37.14289856,20,0.652629018,0,0
1.918630004,251,14.29300022,0,6.070950031,38,18,12,31,28,41,10,0.434982985,0,0
38.16790009,971,12.14019966,0.197973996,7.449699879,65.92240143,33.6432991,28.17709923,42.24319839,30.54050064,27.21619987,10,0.723909974,0,0
101.7470016,1357,16.6371994,0.279817998,6.188459873,32,15,11.5,31.81819916,29.02020073,39.16159821,10,0.561115026,0,0
11.58959961,905,21.89089966,0.827962995,6.471419811,35,14,14,44.36360168,23.5454998,32.09090042,10,0.538552999,0,0
27.68449974,1347,18.42219925,0.457399994,6.425189972,33.79309845,13.19540024,14,41.17860031,24.5,34.32139969,10,0.620666981,0,0
4.80411005,244,11.41539955,0.731429994,6.07186985,37.99440002,18.01119995,12.00559998,28,29,43,10,0.473076999,0,0
5.828229904,315,11.48709965,0.55607599,6.076779842,37.96450043,18.07099915,12.03549957,28,29,43,10,0.471101999,0,0
19.56480026,845,17.2656002,0,6.074540138,36.92910004,16.96209908,11.48110008,36.77780151,25.88890076,37.33330154,20,0.575846016,0,0
5.242790222,620,19.32250023,0.334194005,6.152210236,33.49779892,15.79290009,11.36789989,31.5,28.5,40,10,0.502222002,0,0
47.46170044,1274,11.40219975,0.382499993,6.195600033,41.37549973,21.41139984,12.01570034,30.53190041,29,40.4681015,10,0.494771004,0,0
25.54940033,1392,18.25819969,0,6.280149937,31.29260063,13.7826004,12.30930042,27.95999908,30.44000053,41.59999847,20,0.607886016,0,0
24.8253994,1086,18.28549957,0.322288007,7.01004982,60.2663002,31.19779968,22.7105999,32.52170181,31.2609005,36.2173996,20,0.741057992,0,1
26.50880051,1188,19.62730026,0.082314201,6.082330227,35.81719971,15.90859985,11,34.875,26.5,38.625,20,0.614654005,0,0
24.73730087,765,13.09570026,0,7.819039822,57.77809906,28.23240089,20.01409912,37.79999924,36.59999847,25.60000038,20,0.748718977,0,0
44.63639832,1500,16.65660095,0.189082995,7.074389935,62.0909996,32.25109863,23.82710075,33.13040161,31.30430031,35.56520081,20,0.721599996,0,1
22.40539932,783,12.7656002,0.039880801,7.494100094,76.10820007,41.28469849,33.2826004,39.95650101,33.3042984,26.7390995,20,0.756682992,0,1
12.41419983,767,22.04759979,0,6.148580074,35.08649826,16.08779907,11.35099983,34.53850174,28.84620094,36.61539841,20,0.589765012,0,0
27.74139977,1294,15.78890038,0.51256597,6.275000095,34.86600113,15.4289999,12.76900005,29.33329964,30.77779961,39.88890076,10,0.569159985,0,0
8.229769707,1023,24.5163002,0,6.444499969,37,16,14,41.55559921,24.22220039,34.22219849,20,0.533568978,0,0
127.5360031,70,11.82800007,0,6.773570061,61.6257019,33.65190125,19.97380066,33.22489929,40.79389954,25.98130035,20,0.765980005,0,0
30.08729935,1429,20.33639908,0,6.345459938,34.56779861,14.45370007,13.57400036,30.74189949,30.16130066,39.09680176,10,0.537306011,0,0
51.07910156,635,11.16930008,0.252056003,7.841239929,68.28130341,35.64120102,26.10199928,41,33.66669846,25.33329964,20,0.757616997,0,0
73.34739685,560,12.64309978,0.039782301,6.613160133,49,26,15,41,26.66670036,32.33330154,20,0.603100002,0,0
46.3689003,1408,21.22170067,0,6.212210178,34.74879837,15.50749969,11.91110039,36.26089859,26.08699989,37.65219879,20,0.626321971,0,0
30.90859985,184,10.75510025,0,7.931509972,53,21,13,33,41,26,20,0.695326984,0,0
41.86989975,415,11.69589996,0,7.81388998,50.91550064,22.09880066,16.73279953,38.33330154,37,24.66670036,20,0.704701006,0,0
57.67430115,1555,19.95070076,0.019282799,6.483580112,55.02899933,31.13879967,16.7276001,37.61399841,27.64909935,34.73680115,20,0.602786005,0,0
11.36859989,690,22.19039917,0.066214703,6.339970112,36,15,13,27.81819916,29.5454998,42.63639832,20,0.522145987,0,0
31.71859932,736,11.67539978,0.247280002,7.528510094,85.34870148,48.74409866,35.40119934,40.35480118,32,27.64520073,10,0.702238977,0,0
28.97870064,1293,16.14380074,0.614493012,6.28798008,36,15.70440006,13,31.24139977,30.58620071,38.17240143,10,0.549754977,0,0
47.43519974,579,11.85719967,0,6.936429977,70,36,23,38.55709839,35.90599823,25.53689957,20,0.742582977,0,0
66.09799957,1136,21.32040024,0.184937999,6.529379845,37.1271019,15.75440025,14.51860046,47.55379868,22.4769001,29.96920013,10,0.525834978,0,0
36.96709824,898,11.21469975,0,7.031189919,81.84680176,45.87239838,27.93619919,34.26520157,39.28110123,26.45369911,20,0.743290007,0,0
43.2492981,1253,21.86499977,0.00750898,6.154319763,34.17279816,15.08640003,11,33.64289856,28.42860031,37.92860031,20,0.617657006,0,0
30.69869995,901,12.4861002,0.353920996,6.228660107,37.05450058,19.92300034,12.96000004,29.68969917,28.75860023,41.55170059,10,0.513828993,0,0
28.97680092,1076,18.82780075,0,6.280059814,36.07789993,16,13.07789993,39.58620071,27.06900024,33.34479904,10,0.626567006,0,0
10.97070026,1375,19.5121994,0.483393013,6.315969944,36,15.32520008,13,24.72730064,32.27270126,43,10,0.540538013,0,0
61.27529907,925,14.3664999,0.199590996,6.725110054,46.7887001,22.23200035,16.80439949,39.14749908,28.67210007,32.18030167,10,0.581054986,0,0
38.76340103,1626,19.46750069,0.00363732,6.527860165,56.77930069,32.85649872,16.95590019,38.40000153,27.82500076,33.77500153,20,0.633942008,0,1
29.42000008,1213,24.48999977,0,6.465829849,37.23210144,16.11610031,14.11610031,49.92860031,21.46430016,28.60709953,20,0.545305014,0,0
22.34359932,1171,22.33099937,0,6.444200039,36.99829865,16,13.9982996,33.95830154,26.83329964,39.20830154,20,0.605255008,0,0
28.09460068,1014,19.53849983,0,6.338119984,35.97919846,15,12.97920036,31.46150017,27.84620094,40.69229889,20,0.618095994,0,0
34.42060089,833,15.51340008,0.063273199,6.179719925,34.72700119,16.21159935,11.48460007,31.75,30.875,37.375,20,0.647005975,0,0
22.45919991,122,10.15170002,0,6.613160133,49,26,15,45,30,25,20,0.733412027,0,0
37.1086998,212,15.4684,0,7.931509972,53,21,13,39.05239868,35.45199966,25.49559975,20,0.716140985,0,0
34.28559875,1058,20.92510033,0.058504701,6.21889019,34.64020157,15,11.64019966,33.70589828,29.47060013,36.82350159,20,0.559077024,0,0
1.834830046,499,22.0503006,0,6.339970112,36,15,13,27.65600014,29.34399986,43,10,0.498973012,0,0
75.42759705,1576,17.92499924,0.494388998,7.058609962,69.40070343,37.56560135,21.88159943,30.82430077,29.70269966,39.47299957,20,0.663010001,0,0
41.63150024,448,18.29019928,0.0198745,8.127829552,43.54809952,19.77409935,20,35.63230133,38.5870018,25.78059959,20,0.699455976,0,0
11.73509979,689,21.56529999,0,6.365409851,36.41040039,15.24619961,12.91790009,28,29,43,10,0.506412029,0,0
30.19149971,1321,17.84160042,0.279338002,6.340879917,36.66419983,15.90380001,12.90719986,28.29630089,32.59260178,39.11109924,10,0.570235014,0,0
41.29869843,239,15.4428997,0,6.936429977,70,36,23,33,41,26,20,0.724810004,0,0
56.86199951,1575,16.86199951,0.077709697,6.47961998,53.00180054,30.06089973,16.52280045,36.94639969,27.92860031,35.125,10,0.614886999,0,0
157.7879944,793,20.64010048,0,6.663519859,65.65709686,37.59909821,21.67840004,45,30,25,20,0.680342019,0,0
38.96289825,1531,18.43350029,0.236395001,7.25906992,68.54260254,36.29069901,25.27339935,35.32500076,29.67499924,35,20,0.670922995,0,0
115.2939987,1495,18.0515995,0.185464993,6.754570007,58.61750031,31.73999977,19.24239922,39.32139969,31.03569984,29.64290047,20,0.669378996,0,1
9.710410118,623,16.22750092,0,6.507969856,38.70700073,17.14100075,11.83979988,28,29,43,10,0.508068025,0,1
129.1309967,169,18.93899918,0,7.667029858,35.6772995,14.60509968,17.75020027,24.53499985,33.16019821,42.30479813,20,0.785962999,0,0
40.6554985,883,16.01329994,0.072163701,6.359940052,36.31480026,18.74720001,11.35540009,29,29.5,41.5,10,0.55606401,0,0
26.21999931,1256,23.55789948,0.078817703,7.970300198,61.99349976,30.59900093,22.67449951,38.80770111,34.23080063,26.96150017,20,0.764629006,0,0
9.524040222,703,17.81920052,0,6.405630112,35.45690155,17.87520027,11.00349998,28,29,43,10,0.562453985,0,0
37.22380066,1311,20.21960068,0.00722078,6.668869972,42.80369949,22.66349983,14.04669952,37.88890076,27,35.11109924,20,0.669499993,0,0
71.92960358,1730,16.46240044,0.225434005,6.353380203,41.32080078,22.50219917,13.50730038,36.36619949,27.2112999,36.42250061,10,0.603264987,0,1
26.14710045,1679,24.79899979,0,6.854279995,65.2009964,33.94329834,23.68560028,35,30.875,34.125,20,0.727375984,0,0
67.92539978,1757,20.59420013,0.031429801,7.990170002,51.31809998,20.29030037,15.72369957,37.01490021,34.92539978,28.05970001,20,0.752104998,0,1
71.21990204,1785,22.10460091,0,6.918839931,69.69010162,36.83319855,24.16430092,37.38890076,30.88890076,31.72220039,20,0.689566016,0,0
110.4029999,1910,17.65550041,0.134894997,7.652639866,77.63890076,42.88380051,31.22139931,38.66360092,32.95330048,28.38319969,20,0.720867991,0,0
25.21769905,10,5.530640125,0,7.017739773,89.39129639,52.15499878,34.2159996,45,30,25,20,0.646797001,0,0
29.5109005,1254,16.92350006,0.596183002,6.591740131,39.67229843,21.93790054,9.531069756,30.53849983,28.07690048,41.38460159,10,0.576538026,0,0
23.0496006,1711,27.39570045,0,8.055419922,50.24639893,19.1685009,19.42300034,35.86360168,33.40909958,30.72730064,20,0.781032026,0,0
25.23769951,611,16.89550018,0,6.92193985,74,40,25,39,35.5,25.5,20,0.714482009,0,0
10.91489983,706,19.39529991,0.228979006,6.732130051,41.51190186,20.57480049,16.93709946,31,27.90909958,41.09090042,10,0.61016798,0,0
11.99549961,1717,23.57460022,0,6.912209988,39.10609818,14.71630001,16.02899933,42.09999847,25.39999962,32.5,20,0.622893989,0,0
105.3939972,1624,14.46969986,0.109018996,8.019550323,60.85480118,29.12299919,21.16650009,37.9314003,36.48040009,25.58819962,20,0.738210022,0,0
69.37310028,1469,18.94639969,0.137465,6.741710186,38.64839935,15.74600029,15.45650005,47.44779968,23.80599976,28.74629974,10,0.527474999,0,0
48.90179825,421,9.144180298,0,6.78192997,41.18769836,17.21120071,14.02350044,45,30,25,20,0.736723006,0,0
33.08639908,1266,21.16250038,0.065794997,6.7395401,36.91389847,18.66799927,13.18109989,38.28129959,27.28129959,34.4375,20,0.67246002,0,0
34.06529999,1526,19.9545002,0.0361958,6.735549927,43.49909973,21.3083992,18.14019966,37.26470184,29.17650032,33.55879974,20,0.693166971,0,0
4.381909847,599,18.34269905,0.595927,6.730040073,36,19,13,28,29,43,20,0.571397007,0,1
65.77010345,1794,25.55050087,0.545156002,7.622099876,55.2159996,26.2159996,18.34799957,33.125,30.625,36.25,20,0.707225978,0,0
62.0442009,1321,20.00060081,0.206137002,6.5583601,38.28430176,16.52969933,12.81369972,37.51670074,26.64999962,35.83330154,10,0.606990993,0,0
14.7578001,893,19.80069923,0.581511021,6.730390072,36.93590164,19.26740074,13.66849995,28.73329926,28.73329926,42.53329849,20,0.617644012,0,0
23.03380013,712,9.121890068,0.222411007,6.499839783,36,19,11,28.43479919,29.7826004,41.7826004,10,0.494390011,0,0
16.3621006,1031,21.26989937,0.214583993,6.732689857,43,21,18,29.4666996,28.4666996,42.06669998,20,0.62994802,0,0
54.09970093,2023,22.24090004,0.066737004,7.096069813,45.38999939,18.61879921,16,34.34619904,28.48080063,37.17309952,20,0.613161027,0,0
82.01080322,1473,20.37129974,0.247444004,6.734519958,38.70840073,15.84829998,13.79430008,35.01250076,26.45000076,38.53749847,10,0.606323004,0,0
31.50639915,2053,24.66080093,0.00481521,7.241380215,50.52170181,22.76810074,16.75359917,30.61289978,29.38710022,40,20,0.599898994,0,0
28.64819908,1690,24.26129913,0.0330415,8.06896019,49.87639999,19.02059937,20,35.74069977,27.55559921,36.70370102,20,0.767723978,0,0
31.56839943,645,17.5442009,0,6.92193985,74,40,25,33,41,26,20,0.696848989,0,0
39.5646019,977,17.05940056,0.183394998,6.553780079,38.15539932,20.72430038,10.13790035,29.6923008,28.38459969,41.92309952,10,0.516306996,0,1
0.630207002,357,24.3118,0,6.730040073,36,19,13,28,29,43,20,0.606027007,0,0
76.50440216,1383,17.02519989,0.346406013,6.636680126,40.95890045,17.97529984,12.15180016,28.87999916,30.07999992,41.04000092,10,0.533363998,0,1
13.67440033,934,18.99250031,0.115557,6.730390072,36.93429947,19.26689911,13.66740036,31.66670036,27.66670036,40.66669846,10,0.582983017,0,0
34.67169952,1237,20.49909973,0.042104699,6.749219894,37.71379852,18.31450081,13.34280014,39.54550171,27.8484993,32.60609818,20,0.657402992,0,0
42.39419937,2114,23.6086998,0.136712,7.998449802,50,20.07060051,19.4647007,33.57500076,31.82500076,34.59999847,20,0.745773971,0,0
61.75730133,1402,26.52610016,0,7.731860161,35,15,17,35.375,28.75,35.875,20,0.805085003,0,0
43.04380035,1758,22.66720009,0.0139798,7.257830143,120.8440018,75.00640106,46.40909958,39.34479904,28.55170059,32.10340118,20,0.671052992,0,0
35.11199951,1218,16.46680069,0.0103446,6.939519882,76.29239655,41.7256012,26.06209946,42.59999847,32.20000076,25.20000076,20,0.645439029,0,0
33.3064003,13,3.96194005,0,6.785990238,41,17,14,45,30,25,20,0.712157011,0,0
22.55730057,1346,24.23629951,0.357513011,8.082079887,50.43320084,20.51609993,20.43320084,30.09519958,29.57139969,40.33330154,20,0.726920009,0,0
66.3117981,1680,23.51440048,0.171177998,6.825590134,64.16989899,34.0768013,24.61300087,32.8905983,28.34379959,38.7655983,20,0.654240012,0,0
130.7050018,2125,21.26989937,0.245110005,8.114749908,43.64289856,19.45269966,19.79159927,37.59379959,29.11720085,33.28910065,20,0.770452976,0,1
4.198110104,851,9.486359596,0.697893023,6.75153017,42.28340149,18.85560036,12,31.33329964,35,33.66669846,10,0.407296985,0,0
2.74168992,662,23.04649925,0.574554026,6.911729813,72.63189697,42.89899826,29.87949944,28,29,43,10,0.55072999,0,0
22.97100067,1069,20.24169922,0,6.826779842,36.8451004,18.99110031,13.54979992,40.43479919,27.91300011,31.6522007,10,0.632591009,0,0
74.24659729,2445,23.12929916,0.0121714,6.712779999,47.89580154,26.65139961,12.69639969,38.81330109,30.93330002,30.25329971,20,0.72944802,0,1
26.18910027,1310,17.26880074,0.340923995,6.74134016,41.23469925,17.45409966,13.37950039,38.21429825,25.28569984,36.5,10,0.613732994,0,0
1.180089951,334,18.59119987,0.823652983,7.26816988,113.4929962,71.18779755,44.96680069,28,29,43,10,0.480372995,0,0
27.73929977,1833,26.00580025,0.504162014,7.470970154,58.4469986,29.35759926,18.26819992,32.22729874,28.09090042,39.68180084,20,0.499283999,0,0
53.64659882,1230,19.11359978,0.171500996,6.83686018,40.65909958,17.0571003,13.26099968,39.96080017,27.96080017,32.07839966,10,0.623153985,0,0
38.01839828,1343,17.79829979,0.076575302,6.754650116,45.05339813,18.57929993,14.04920006,39.38890076,27.52779961,33.08330154,10,0.543344975,0,1
57.55160141,1733,19.46369934,0.0105558,7.272980213,117.6090012,73.26660156,45.56729889,37.52629852,29.43860054,33.03509903,20,0.621647,0,0
40.4233017,213,8.349360466,0,6.970839977,36,18,13,40.31650162,26.0970993,33.5862999,20,0.661319017,0,0
22.58539963,1141,17.71990013,0,6.93543005,41.34370041,21.40449905,16.83069992,32.86959839,31.43479919,35.6957016,10,0.595503986,0,0
45.45050049,2402,23.53860092,0,6.870120049,43.08909988,24.08130074,11.70250034,37,31.23810005,31.76189995,20,0.698017001,0,0
60.78499985,1798,20.48130035,0.465182006,7.884290218,38.88090134,16.34819984,18.27969933,37.17309952,27.65379906,35.17309952,20,0.582247019,0,0
32.82630157,1511,24.51729965,0.678044975,7.900680065,50.6780014,21.66889954,18.9095993,32.20000076,30.45709991,37.34289932,20,0.624216974,0,0
10.3288002,999,19.46260071,0.529079974,6.961589813,43.41070175,17.23509979,16,33.33330154,30.66670036,36,10,0.639607012,0,0
4.099969864,656,23.46649933,2.266449928,8.025970459,50.10390091,19.97369957,19.71179962,28,29,43,10,0.637612998,0,1
112.3740005,1332,13.68309975,0.141715005,6.667300224,37.33029938,18.78829956,11.64540005,29.6814003,28.86730003,41.45130157,10,0.524107993,0,0
34.81299973,1366,17.55410004,0.530345023,7.497980118,53.72790146,25.33849907,18.60709953,35.94290161,32.42860031,31.62859917,20,0.643682003,0,0
3.059890032,864,24.69389915,0,8.058899879,45,17,20,28,29,43,20,0.322813988,0,0
117.927002,1333,18.80419922,0.215353996,6.605259895,42.26850128,17.84630013,13.67000008,42.4272995,27.16239929,30.4102993,10,0.616945982,0,0
